idx,task,label,pred,metakey,prob,correct,error,validity,exact_match,MACCS_FTS,RDK_FTS,morgan_FTS,levenshtein,source_file
19068,smol-molecule_generation,<SELFIES>[C][C][=C][C][=C][C][Branch2][=N][=Branch2][C][C@H1][Branch2][Ring2][#Branch1][N][C][=Branch1][C][=O][C][N][C][=Branch1][C][=O][C@H1][Branch1][C][C][N][C][=Branch1][C][=O][C@H1][Branch1][=Branch2][C][C][=C][S][C][=N][Ring1][Branch1][N][C][=Branch1][C][=O][C][N][C][=Branch1][C][=O][N][C@@H1][Branch2][Ring1][N][C][C][C@H1][Branch1][Ring1][C][N][O][C@@H1][O][C@H1][Branch1][Ring1][C][O][C@H1][Branch1][C][O][C@H1][Branch1][C][O][C@H1][Ring1][#Branch2][O][C][=Branch1][C][=O][N][C][C][=Branch1][C][=O][N][C@@H1][Branch1][Branch2][C][C][C][=Branch1][C][=O][O][C][=Branch1][C][=O][N][C@@H1][Branch1][Branch2][C][C][C][Branch1][C][N][=O][C][=Branch1][C][=O][N][C][C][=Branch1][C][=O][N][C][C][C][C@H1][Ring1][Branch1][C][=Branch1][C][=O][N][C@@H1][Branch1][=Branch1][C][C][C][C][N][C][=Branch1][C][=O][N][C][C][=Branch1][C][=O][N][C@@H1][Branch1][,CC1=CC=CC(C[C@H1](NC(=O)CNC(=O)[C@H1](CC2=CSC=N2)NC(=O)CN)C(=O)NCC(=O)N[C@@H1](CC3=CC=C(O[C@@H1]4O[C@H1](CO)[C@H1](O)[C@H1](O)[C@H1]4O)C=C3)C(=O)N[C@@H1](CCC(=O)O)C(=O)N[C@@H1](CCC(N)=O)C(=O)NCC(=O)N5CCC[C@H1]5C(=O)N[C@@H1](CCCCN)C(=O)NCC(=O)N[C@@H1](CCC(=O)O)C(=O)N[C@H1](C(=O)O)[C@@H1](C)O)=C1,"validity,exact_match,MACCS_FTS,RDK_FTS,morgan_FTS,levenshtein",,,,1.0,0.0,,,,,131017_chemdfm_test_rank0.csv
19172,smol-molecule_generation,<SELFIES>[C][C][=Branch1][C][=O][N][C@H1][C@H1][Branch2][Ring1][#Branch2][O][C@H1][C@H1][Branch1][C][O][C@@H1][Branch1][#Branch1][N][C][Branch1][C][C][=O][C][Branch1][C][O][O][C@@H1][Ring1][N][C][O][O][C@H1][Branch1][Ring1][C][O][C@@H1][Branch2][Branch2][#Branch1][O][C@@H1][O][C@H1][Branch2][Branch1][#C][C][O][C@H1][O][C@H1][Branch2][Ring1][=Branch1][C][O][C@H1][O][C@H1][Branch1][Ring1][C][O][C@@H1][Branch1][C][O][C@H1][Branch1][C][O][C@@H1][Ring1][#Branch2][O][C@@H1][Branch1][C][O][C@H1][Branch2][Ring1][Branch1][O][C@H1][O][C@H1][Branch1][Ring1][C][O][C@@H1][Branch1][C][O][C@H1][Branch1][C][O][C@@H1][Ring1][#Branch2][O][C@@H1][Ring2][Ring1][S][O][C@@H1][Branch1][C][O][C@H1][Branch2][Ring1][Branch1][O][C@H1][O][C@H1][Branch1][Ring1][C][O][C@@H1][Branch1][C][O][C@H1][Branch1][C][O][C@@H1][Ring1][#Branch2][O][C@@H1][Ring2][Branch1][=Branch1,CC(=O)N[C@H1]1[C@H1](O[C@H1]2[C@H1](O)[C@@H1](NC(C)=O)C(O)O[C@@H1]2CO)O[C@H1](CO)[C@@H1](O[C@@H1]3O[C@H1](CO[C@H1]4O[C@H1](CO[C@H1]5O[C@H1](CO)[C@@H1](O)[C@H1](O)[C@@H1]5O)[C@@H1](O)[C@H1](O[C@H1]6O[C@H1](CO)[C@@H1](O)[C@H1](O)[C@@H1]6O)[C@@H1]4O)[C@@H1](O)[C@H1](O[C@H1]7O[C@H1](CO)[C@@H1](O)[C@H1](O)[C@@H1]7O)[C@@H1]3O)[C@@H1]1O,"validity,exact_match,MACCS_FTS,RDK_FTS,morgan_FTS,levenshtein",,,,1.0,0.0,,,,,131017_chemdfm_test_rank0.csv
19180,smol-molecule_generation,<SELFIES>[C][C][C][C][C][C][C][C][C][C][C][C][C][/C][=C][/C@@H1][Branch1][C][O][C@H1][Branch2][N][O][C][O][C@@H1][O][C@H1][Branch1][Ring1][C][O][C@@H1][Branch2][O][Branch1][O][C@@H1][O][C@H1][Branch1][Ring1][C][O][C@H1][Branch2][#Branch1][Branch2][O][C@@H1][O][C@H1][Branch1][Ring1][C][O][C@H1][Branch1][C][O][C@H1][Branch2][Branch1][=C][O][C@@H1][O][C@H1][Branch1][Ring1][C][O][C@H1][Branch1][C][O][C@H1][Branch2][Ring2][=Branch2][O][C@][Branch1][=Branch1][C][=Branch1][C][=O][O][C][C@H1][Branch1][C][O][C@@H1][Branch1][#Branch1][N][C][Branch1][C][C][=O][C@H1][Branch1][O][C@H1][Branch1][C][O][C@H1][Branch1][C][O][C][O][O][Ring2][Ring1][Ring2][C@H1][Ring2][Ring1][=C][O][C@H1][Ring2][Ring2][=Branch2][N][C][Branch1][C][C][=O][C@H1][Branch2][Ring2][=Branch2][O][C@][Branch1][=Branch1][C][=Branch1][C][=O][O][C][C@H1][Branch1][C][O][C@@H1][Branch1][,CCCCCCCCCCCCC/C=C/[C@@H](O)[C@H](CO[C@@H]1O[C@H](CO)[C@@H](O[C@@H]2O[C@H](CO)[C@H](O[C@@H]3O[C@H](CO)[C@H](O)[C@H](O[C@@H]4O[C@H](CO)[C@H](O)[C@H](O[C@]5(C(=O)O)C[C@H](O)[C@@H](NC(C)=O)[C@H]([C@H](O)[C@H](O)CO)O5)[C@H]4O)[C@H]3NC(C)=O)[C@H](O[C@]3(C(=O)O)C[C@H](O)[C@@H](NC(C)=O)[C@H]([C@H](O)[C@H](O)CO)O3)[C@H]2O)[C@H](O)[C@,"validity,exact_match,MACCS_FTS,RDK_FTS,morgan_FTS,levenshtein",,,,0.0,0.0,,,,,131017_chemdfm_test_rank0.csv
19408,smol-molecule_generation,<SELFIES>[C][C][=Branch1][C][=O][O][C@@H1][C@@H1][Branch1][C][O][C@H1][Branch2][=Branch2][=C][O][C@H1][C][C][C@@][Branch1][C][C][C@@H1][Branch2][Branch2][=Branch2][C][C][C@][Branch1][C][C][C@@H1][Ring1][Branch2][C][C][=C][C@@H1][C][C][Branch1][C][C][Branch1][C][C][C][C][C@][Ring1][Branch2][Branch2][=Branch1][C][C][=Branch1][C][=O][O][C@@H1][O][C@H1][Branch2][Ring2][#Branch2][C][O][C@@H1][O][C@H1][Branch1][Ring1][C][O][C@@H1][Branch2][Ring1][Ring2][O][C@@H1][O][C@@H1][Branch1][C][C][C@H1][Branch1][C][O][C@@H1][Branch1][C][O][C@H1][Ring1][=Branch2][O][C@H1][Branch1][C][O][C@H1][Ring2][Ring1][Ring2][O][C@@H1][Branch1][C][O][C@H1][Branch1][C][O][C@H1][Ring2][Ring1][#C][O][C][C][C@][Ring2][Ring2][#C][Ring2][Branch1][Ring2][C][C@][Ring2][Branch1][=C][Branch1][C][C][C][O][O][C][C@@H1][Ring2][=Branch1][=Branch2][O][C][Branch1][C][C][=O]</SELFIES><|eot,CC(=O)O[C@@H1]1[C@@H1](O)[C@H1](O[C@H1]2CC[C@@]3(C)[C@@H1](CC[C@]4(C)[C@@H1]3CC=C5[C@@H1]6CC(C)(C)CC[C@]6(C(=O)O[C@@H1]7O[C@H1](CO[C@@H1]8O[C@H1](CO)[C@@H1](O[C@@H1]9O[C@@H1](C)[C@H1](O)[C@@H1](O)[C@H1]9O)[C@H1](O)[C@H1]8O)[C@@H1](O)[C@H1](O)[C@H1]7O)CC[C@]54C)[C@]2(C)CO)OC[C@@H1]1OC(C)=O,"validity,exact_match,MACCS_FTS,RDK_FTS,morgan_FTS,levenshtein",,,,1.0,1.0,1.0,1.0,1.0,0.0,131017_chemdfm_test_rank0.csv
19424,smol-molecule_generation,<SELFIES>[C][O][C@H1][O][C@H1][Branch1][O][C][O][S][=Branch1][C][=O][=Branch1][C][=O][O-1][C@@H1][Branch2][#Branch2][#Branch2][O][C@@H1][O][C@@H1][Branch1][=Branch1][C][=Branch1][C][=O][O-1][C@@H1][Branch2][Branch2][#Branch2][O][C@H1][O][C@H1][Branch1][O][C][O][S][=Branch1][C][=O][=Branch1][C][=O][O-1][C@@H1][Branch2][Branch1][=N][O][C@@H1][O][C@H1][Branch1][=Branch1][C][=Branch1][C][=O][O-1][C@@H1][Branch2][Ring2][Branch1][O][C@H1][O][C@H1][Branch1][O][C][O][S][=Branch1][C][=O][=Branch1][C][=O][O-1][C@@H1][Branch1][C][O][C@H1][Branch1][C][O][C@H1][Ring1][=C][N][S][=Branch1][C][=O][=Branch1][C][=O][O-1][C@H1][Branch1][C][O][C@H1][Ring2][Ring1][=C][O][C@H1][Branch1][#Branch2][O][S][=Branch1][C][=O][=Branch1][C][=O][O-1][C@H1][Ring2][Ring2][P][N][S][=Branch1][C][=O][=Branch1][C][=O][O-1][C@H1][Branch1][C][O][C@H1][Ring2][Branch,O=C([O-1])CN[C@H1]1[C@@H1](O)[C@H1](O)[C@H1](O)[C@@H1]1O[C@@H1]2O[C@@H1](C(=O)[O-1])[C@@H1](O[C@H1]3O[C@H1](COS(=O)(=O)[O-1])[C@@H1](O[C@@H1]4O[C@@H1](C(=O)[O-1])[C@@H1](O[C@H1]5O[C@H1](COS(=O)(=O)[O-1])[C@@H1](O)[C@H1](O)[C@H1]5NS(=O)(=O)[O-1])[C@H1](O)[C@H1]4O)[C@H1](OS(=O)(=O)[O-1])[C@H1]3NS(=O)(=O)[O-1])[C@H1](O)[C@H1]2OS(=O)(=O)[O-1],"validity,exact_match,MACCS_FTS,RDK_FTS,morgan_FTS,levenshtein",,,,1.0,0.0,,,,,131017_chemdfm_test_rank0.csv
19432,smol-molecule_generation,<SELFIES>[N][C][C][C][C][C][O][C@@H1][O][C@H1][Branch2][Branch2][Branch1][C][O][C@H1][O][C@H1][Branch2][Ring2][=Branch2][C][O][C@H1][O][C@H1][Branch1][Ring1][C][O][C@@H1][Branch1][C][O][C@H1][Branch1][C][O][C@@H1][Ring1][#Branch2][O][C@H1][O][C@H1][Branch1][Ring1][C][O][C@@H1][Branch1][C][O][C@H1][Branch1][C][O][C@@H1][Ring1][#Branch2][O][C@@H1][Branch1][C][O][C@H1][Branch2][Ring2][Branch2][O][C@H1][O][C@H1][Branch1][Ring1][C][O][C@@H1][Branch1][C][O][C@H1][Branch1][C][O][C@@H1][Ring1][#Branch2][O][C@H1][O][C@H1][Branch1][Ring1][C][O][C@@H1][Branch1][C][O][C@H1][Branch1][C][O][C@@H1][Ring1][#Branch2][O][C@@H1][Ring2][Branch1][=Branch1][O][C@@H1][Branch1][C][O][C@H1][Branch2][Branch1][O][O][C@H1][O][C@H1][Branch1][Ring1][C][O][C@@H1][Branch1][C][O][C@H1][Branch1][C][O][C@@H1][Ring1][#Branch2][O][C@H1][O][C@H1][Branch1][Ring1][C][O,NCCCCCO[C@@H]1O[C@H](CO[C@H]2O[C@H](CO[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]3O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]3O)[C@@H](O)[C@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]3O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]3O)[C@@H]2O)[C@@H](O)[C@H](O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]2O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]2O[C@,"validity,exact_match,MACCS_FTS,RDK_FTS,morgan_FTS,levenshtein",,,,0.0,0.0,,,,,131017_chemdfm_test_rank0.csv
19736,smol-molecule_generation,<SELFIES>[C][C][=Branch1][C][=O][N][C@@H1][C@@H1][Branch2][Ring1][Ring2][O][C@@H1][O][C@@H1][Branch1][C][C][C@@H1][Branch1][C][O][C@@H1][Branch1][C][O][C@@H1][Ring1][=Branch2][O][C@H1][Branch2][O][=Branch2][O][C@@H1][O][C@H1][Branch1][Ring1][C][O][C@H1][Branch2][#Branch2][Ring2][O][C@@H1][O][C@H1][Branch1][Ring1][C][O][C@@H1][Branch2][#Branch1][#Branch1][O][C@@H1][O][C@H1][Branch1][Ring1][C][O][C@H1][Branch2][=Branch1][C][O][C@@H1][O][C@H1][Branch1][Ring1][C][O][C@@H1][Branch2][Ring1][Branch1][O][C@@H1][O][C@H1][Branch1][Ring1][C][O][C@H1][Branch1][C][O][C@H1][Branch1][C][O][C@H1][Ring1][#Branch2][O][C@H1][Branch2][Ring1][Ring2][O][C@@H1][O][C@@H1][Branch1][C][C][C@@H1][Branch1][C][O][C@@H1][Branch1][C][O][C@@H1][Ring1][=Branch2][O][C@H1][Ring2][Ring1][#C][N][C][Branch1][C][C][=O][C@H1][Branch1][C][O][C@H1][Ring2][Ring2][=N][O][C@H,CC(=O)N[C@H1]1[C@H1](O[C@@H1]2[C@@H1](O)[C@H1](O[C@H1]3[C@H1](O[C@@H1]4O[C@@H1](C)[C@@H1](O)[C@@H1](O)[C@@H1]4O)[C@@H1](NC(C)=O)[C@H1](O[C@H1]5[C@H1](O)[C@@H1](NC(C)=O)C(O)O[C@@H1]5CO)O[C@@H1]3CO)O[C@H1](CO)[C@@H1]2O[C@@H1]6O[C@H1](CO)[C@H1](O)[C@H1](O)[C@H1]6NC(C)=O)O[C@H1](CO)[C@H1](O)[C@@H1]1O,"validity,exact_match,MACCS_FTS,RDK_FTS,morgan_FTS,levenshtein",,,,1.0,0.0,,,,,131017_chemdfm_test_rank0.csv
19972,smol-molecule_generation,<SELFIES>[C][C][=Branch1][C][=O][N][C@H1][C@@H1][Branch2][=Branch2][=Branch2][O][C@H1][C@@H1][Branch1][C][O][C@@H1][Branch1][Ring1][C][O][O][C@H1][Branch2][#Branch1][#C][O][P][=Branch1][C][=O][Branch1][C][O][O][P][=Branch1][C][=O][Branch1][C][O][O][C][/C][=C][Branch1][C][/C][C][C][/C][=C][Branch1][C][/C][C][C][/C][=C][Branch1][C][/C][C][C][/C][=C][Branch1][C][/C][C][C][/C][=C][Branch1][C][/C][C][C][/C][=C][Branch1][C][/C][C][C][/C][=C][Branch1][C][/C][C][C][/C][=C][Branch1][C][/C][C][C][/C][=C][Branch1][C][\C][C][C][/C][=C][Branch1][C][\C][C][C][C][=C][Branch1][C][C][C][C@@H1][Ring2][=Branch1][=Branch2][N][C][Branch1][C][C][=O][O][C@H1][Branch1][Ring1][C][O][C@H1][Branch1][C][O][C@@H1][Ring2][#Branch1][#Branch1][O][C@@H1][O][C@H1][Branch1][Ring1][C][O][C@H1][Branch1][C][O][C@H1][Branch1][C][O][C@H1][Ring1][#Branch2][O]</SELFI,CC(=O)N[C@H1]1[C@@H1](O[C@H1]2[C@@H1](O)[C@@H1](CO)O[C@H1](OP(=O)(O)OP(=O)(O)OC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C)[C@@H1]2NC(C)=O)O[C@H1](CO)[C@H1](O)[C@@H1]1O[C@@H1]3O[C@H1](CO)[C@H1](O)[C@H1](O)[C@H1]3O,"validity,exact_match,MACCS_FTS,RDK_FTS,morgan_FTS,levenshtein",,,,1.0,0.0,,,,,131017_chemdfm_test_rank0.csv
20000,smol-molecule_generation,<SELFIES>[C][C][=Branch1][C][=O][N][C@@H1][C@@H1][Branch1][C][O][C@H1][Branch2][N][#Branch1][O][C@@H1][O][C@H1][Branch1][Ring1][C][O][C@@H1][Branch2][#Branch2][=N][O][C@@H1][O][C@H1][Branch2][#Branch1][C][C][O][C@H1][O][C@H1][Branch2][Ring1][=Branch1][C][O][C@H1][O][C@H1][Branch1][Ring1][C][O][C@@H1][Branch1][C][O][C@H1][Branch1][C][O][C@@H1][Ring1][#Branch2][O][C@@H1][Branch1][C][O][C@H1][Branch2][Ring2][Branch2][O][C@H1][O][C@H1][Branch1][Ring1][C][O][C@@H1][Branch1][C][O][C@H1][Branch1][C][O][C@@H1][Ring1][#Branch2][O][C@H1][O][C@H1][Branch1][Ring1][C][O][C@@H1][Branch1][C][O][C@H1][Branch1][C][O][C@@H1][Ring1][#Branch2][O][C@@H1][Ring2][Ring2][O][O][C@@H1][Branch1][C][O][C@H1][Branch2][Ring2][Branch2][O][C@H1][O][C@H1][Branch1][Ring1][C][O][C@@H1][Branch1][C][O][C@H1][Branch1][C][O][C@@H1][Ring1][#Branch2][O][C@H1][O][C@H,CC(=O)N[C@@H]1[C@@H](O)[C@H](O[C@@H]2O[C@H](CO)[C@@H](O[C@@H]3O[C@H](CO[C@H]4O[C@H](CO[C@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]5O)[C@@H](O)[C@H](O[C@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]5O)[C@@H]4O)[C@@H](O)[C@H](O[C@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]4O[C@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]4O[C@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@@,"validity,exact_match,MACCS_FTS,RDK_FTS,morgan_FTS,levenshtein",,,,0.0,0.0,,,,,131017_chemdfm_test_rank0.csv
20108,smol-molecule_generation,<SELFIES>[C][C][C][C][C][C][C][C][C][C][C][C][C][/C][=C][/C@@H1][Branch1][C][O][C@H1][Branch2][=N][Branch1][C][O][C@@H1][O][C@H1][Branch1][Ring1][C][O][C@@H1][Branch2][O][#C][O][C@@H1][O][C@H1][Branch1][Ring1][C][O][C@H1][Branch2][Ring1][#Branch2][O][C@@H1][O][C@H1][Branch1][Ring1][C][O][C@H1][Branch1][C][O][C@H1][Branch1][C][O][C@H1][Ring1][#Branch2][N][C][Branch1][C][C][=O][C@H1][Branch2][Branch2][P][O][C@@H1][O][C@H1][Branch1][Ring1][C][O][C@@H1][Branch1][C][O][C@H1][Branch2][#Branch1][#Branch1][O][C@@H1][O][C@H1][Branch1][Ring1][C][O][C@H1][Branch2][Ring1][#Branch2][O][C@@H1][O][C@H1][Branch1][Ring1][C][O][C@H1][Branch1][C][O][C@H1][Branch1][C][O][C@H1][Ring1][#Branch2][N][C][Branch1][C][C][=O][C@H1][Branch2][Ring2][=Branch2][O][C@][Branch1][=Branch1][C][=Branch1][C][=O][O][C][C@H1][Branch1][C][O][C@@H1][Branch1][#Branch1][N][C][,CCCCCCCCCCCCC/C=C/[C@@H](O)[C@H](CO[C@@H]1O[C@H](CO)[C@@H](O[C@@H]2O[C@H](CO)[C@H](O[C@@H]3O[C@H](CO)[C@H](O)[C@H](O[C@@H]4O[C@H](CO)[C@H](O)[C@H](O[C@@H]5O[C@H](CO)[C@H](O)[C@H](O[C@]6(C(=O)O)C[C@H](O)[C@@H](NC(C)=O)[C@H]([C@H](O)[C@H](O)CO)O6)[C@H]5O)[C@H]4NC(C)=O)[C@H]3O)[C@H](O[C@]3(C(=O)O)C[C@H](O)[C@@H](NC(C)=O)[C@H]([,"validity,exact_match,MACCS_FTS,RDK_FTS,morgan_FTS,levenshtein",,,,0.0,0.0,,,,,131017_chemdfm_test_rank0.csv
20352,smol-molecule_generation,<SELFIES>[C][C][=Branch1][C][=O][N][C@H1][C@@H1][Branch2][#Branch1][#C][O][P][=Branch1][C][=O][Branch1][C][O-1][O][P][=Branch1][C][=O][Branch1][C][O-1][O][C][/C][=C][Branch1][C][/C][C][C][/C][=C][Branch1][C][/C][C][C][/C][=C][Branch1][C][/C][C][C][/C][=C][Branch1][C][/C][C][C][/C][=C][Branch1][C][/C][C][C][/C][=C][Branch1][C][/C][C][C][/C][=C][Branch1][C][/C][C][C][/C][=C][Branch1][C][/C][C][C][/C][=C][Branch1][C][\C][C][C][/C][=C][Branch1][C][\C][C][C][C][=C][Branch1][C][C][C][O][C@H1][Branch1][Ring1][C][O][C@@H1][Branch1][C][O][C@@H1][Ring2][=Branch1][=Branch2][O][C@H1][Branch1][C][C][C][=Branch1][C][=O][N][C@@H1][Branch1][C][C][C][=Branch1][C][=O][N][C@H1][Branch2][Ring2][#Branch1][C][C][C][=Branch1][C][=O][N][C@@H1][Branch1][=Branch1][C][C][C][C][NH3+1][C][=Branch1][C][=O][N][C@H1][Branch1][C][C][C][=Branch1][C][=O][N,CC(=O)N[C@H1]1[C@@H1](OP(=O)([O-1])OP(=O)([O-1])OC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C)O[C@H1](CO)[C@@H1](O)[C@@H1]1O[C@H1](C)C(=O)N[C@@H1](C)C(=O)N[C@H1](CCC(=O)N[C@@H1](CCCC[NH3+1])C(=O)N[C@H1](C)C(=O)N[C@H1](C)C(=O)[O-1])C(=O)[O-1],"validity,exact_match,MACCS_FTS,RDK_FTS,morgan_FTS,levenshtein",,,,1.0,0.0,,,,,131017_chemdfm_test_rank0.csv
20380,smol-molecule_generation,<SELFIES>[C][O][C@@H1][C@@H1][Branch1][C][O][C@H1][Branch2][#Branch2][=Branch2][O][C@@H1][C@@H1][Branch1][C][O][C@H1][Branch2][=Branch2][Ring2][O][C@H1][C@H1][Branch1][C][O][C@@H1][Branch1][C][O][C@H1][Branch2][#Branch1][S][O][C@H1][C@H1][Branch2][=Branch1][#Branch1][O][C@H1][C][C][C@][Branch1][C][C][C][=C][C@H1][Branch1][C][O][C][C][=Branch1][C][=O][O][C@@][Branch1][C][C][Branch1][N][C][C][C][Branch1][C][O][C][Branch1][C][C][C][C@@][Ring1][=C][Branch1][C][O][C][C][C@@][Ring2][Ring1][C][Branch1][C][C][C@@H1][Ring2][Ring1][Branch2][C][C][C@H1][Ring2][Ring1][=N][C][Ring2][Ring1][P][Branch1][C][C][C][O][C][C@@H1][Branch1][#Branch2][O][S][=Branch1][C][=O][=Branch1][C][=O][O-1][C@@H1][Ring2][Ring2][#C][O][O][C@@H1][Ring2][Branch1][=Branch2][C][O][C@H1][Branch1][Ring1][C][O][C@H1][Ring2][=Branch1][Ring2][O][O][C@H1][Branch1][Ring1][C][O][C@H1][Ring,CO[C@@H1]1[C@@H1](O)[C@H1](O[C@@H1]2[C@@H1](O)[C@H1](O[C@H1]3[C@H1](O)[C@@H1](O)[C@H1](O[C@H1]4[C@H1](O[C@H1]5CC[C@]6(C)C7=C[C@H1](O)C89C(=O)O[C@@](C)(C(=O)CCC(C)(C)O)[C@@]8(O)CC[C@@]9(C)[C@@H1]7CC[C@H1]6C5(C)C)OC[C@@H1](OS(=O)(=O)[O-1])[C@@H1]4O)O[C@@H1]3C)O[C@H1](CO)[C@H1]2O)O[C@H1](CO)[C@H1]1O.[Na+1],"validity,exact_match,MACCS_FTS,RDK_FTS,morgan_FTS,levenshtein",,,,1.0,0.0,,,,,131017_chemdfm_test_rank0.csv
20528,smol-molecule_generation,<SELFIES>[C][C][=Branch1][C][=O][N][C@@H1][C@@H1][Branch1][C][O][C@H1][Branch2][=C][O][O][C@@H1][O][C@H1][Branch1][Ring1][C][O][C@@H1][Branch2][N][P][O][C@@H1][O][C@H1][Branch2][=Branch1][Ring1][C][O][C@H1][O][C@H1][Branch1][Ring1][C][O][C@@H1][Branch1][C][O][C@H1][Branch1][C][O][C@@H1][Ring1][#Branch2][O][C@@H1][O][C@H1][Branch1][Ring1][C][O][C@@H1][Branch1][C][O][C@H1][Branch2][Ring1][Branch1][O][C@@H1][O][C@H1][Branch1][Ring1][C][O][C@H1][Branch1][C][O][C@H1][Branch1][C][O][C@H1][Ring1][#Branch2][O][C@H1][Ring2][Ring1][Branch1][N][C][Branch1][C][C][=O][C@@H1][Branch2][Ring1][#Branch2][O][C@@H1][O][C@H1][Branch1][Ring1][C][O][C@@H1][Branch1][C][O][C@H1][Branch1][C][O][C@H1][Ring1][#Branch2][N][C][Branch1][C][C][=O][C@H1][Branch2][=Branch1][C][O][C@H1][O][C@H1][Branch1][Ring1][C][O][C@@H1][Branch1][C][O][C@H1][Branch1][C][O][C,CC(=O)N[C@H]1[C@H](O[C@H]2[C@H](O)[C@@H](NC(C)=O)C(O)O[C@@H]2CO)O[C@H](CO)[C@@H](O[C@@H]2O[C@H](CO[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]3O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O[C@@H]4O[C@H](CO)[C@H](O)[C@H](O)[C@H]4O)[C@H]3NC(C)=O)[C@@H](O)[C@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]3O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O[C@@H]4O,"validity,exact_match,MACCS_FTS,RDK_FTS,morgan_FTS,levenshtein",,,,0.0,0.0,,,,,131017_chemdfm_test_rank0.csv
30727,smol-retrosynthesis,<SELFIES>[C][C][=Branch1][C][=O][O][C][C][Branch1][C][C][Branch1][C][C][C@@H1][Branch1][#Branch1][O][C][Branch1][C][C][=O][C][=Branch1][C][=O][N][C][C@H1][O][C@@][Branch1][C][O][Branch1][#Branch2][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C@H1][Branch2][Branch2][Branch2][N][C][=Branch1][C][=O][C][=C][C][=C][Branch2][#Branch1][#Branch1][C][=C][C][=C][Branch2][=Branch1][O][C][=Branch1][C][=O][N][C@@H1][C@@H1][Branch1][#Branch1][O][C][Branch1][C][C][=O][C@H1][Branch1][#Branch1][O][C][Branch1][C][C][=O][C@@H1][Branch2][Ring1][=C][C][N][C][=Branch1][C][=O][C@H1][Branch1][#Branch1][O][C][Branch1][C][C][=O][C][Branch1][C][C][Branch1][C][C][C][O][C][Branch1][C][C][=O][O][C@@][Ring2][Ring1][#C][Branch1][C][O][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][Ring2][Ring2][S][C][=C][Ring2][Branch1][=Branch1][C@@H1][Branch1][#Branch1][O][C][Branch1][C][C][=O][C@@H1][Ring2][=B,CC(C)(CO)[C@@H1](O)C(=O)NC[C@H1]1O[C@@](O)(CC2=CC=CC=C2)[C@H1](NC(=O)C3=CC=C(C4=CC=C(C(=O)N[C@@H1]5[C@@H1](O)[C@H1](O)[C@@H1](CN)O[C@@]5(O)CC6=CC=CC=C6)C=C4)C=C3)[C@@H1](O)[C@@H1]1O,"validity,exact_match,MACCS_FTS,RDK_FTS,morgan_FTS,levenshtein",,,,1.0,0.0,,,,,131017_chemdfm_test_rank0.csv
